day,method,obs_idx
2024-03-28,lee_mykland,21415
2024-03-28,lee_mykland,21456
2024-03-28,lee_mykland,21488
2024-03-28,lee_mykland,21492
2024-03-28,lee_mykland,21527
2024-03-28,lee_mykland,21624
2024-03-28,lee_mykland,21645
2024-03-28,lee_mykland,21646
2024-03-28,lee_mykland,21649
2024-03-28,lee_mykland,21668
2024-03-28,lee_mykland,21682
2024-03-28,lee_mykland,21683
2024-03-28,lee_mykland,21686
2024-03-28,lee_mykland,21706
2024-03-28,lee_mykland,21722
2024-03-28,lee_mykland,21731
2024-03-28,lee_mykland,21960
2024-03-28,lee_mykland,22036
2024-03-28,lee_mykland,22271
2024-03-28,lee_mykland,22296
2024-03-28,lee_mykland,22297
2024-03-28,lee_mykland,22520
2024-03-28,lee_mykland,23131
2024-03-28,lee_mykland,23404
2024-03-28,lee_mykland,23490
2024-03-28,lee_mykland,23502
2024-03-28,lee_mykland,23540
2024-03-28,lee_mykland,23585
2024-03-28,lee_mykland,23593
2024-03-28,lee_mykland,23615
2024-03-28,lee_mykland,23974
2024-03-28,lee_mykland,24010
2024-03-28,lee_mykland,24220
2024-03-28,lee_mykland,24233
2024-03-28,lee_mykland,24258
2024-03-28,lee_mykland,24792
2024-03-28,lee_mykland,25102
2024-03-28,lee_mykland,25105
2024-03-28,lee_mykland,25156
2024-03-28,lee_mykland,25161
2024-03-28,lee_mykland,25168
2024-03-28,lee_mykland,25206
2024-03-28,lee_mykland,25207
2024-03-28,lee_mykland,25460
2024-03-28,lee_mykland,25526
2024-03-28,lee_mykland,25535
2024-03-28,lee_mykland,25539
2024-03-28,lee_mykland,26004
2024-03-28,lee_mykland,26019
2024-03-28,lee_mykland,26108
2024-03-28,lee_mykland,26128
2024-03-28,lee_mykland,26209
2024-03-28,lee_mykland,26345
2024-03-28,lee_mykland,26493
2024-03-28,lee_mykland,26610
2024-03-28,lee_mykland,26690
2024-03-28,lee_mykland,26773
2024-03-28,lee_mykland,26833
2024-03-28,lee_mykland,26843
2024-03-28,lee_mykland,26846
2024-03-28,lee_mykland,26847
2024-03-28,lee_mykland,26865
2024-03-28,lee_mykland,26869
2024-03-28,lee_mykland,26875
2024-03-28,lee_mykland,26922
2024-03-28,lee_mykland,26923
2024-03-28,lee_mykland,26924
2024-03-28,lee_mykland,27325
2024-03-28,lee_mykland,27346
2024-03-28,lee_mykland,27372
2024-03-28,lee_mykland,27387
2024-03-28,lee_mykland,27411
2024-03-28,lee_mykland,27414
2024-03-28,lee_mykland,27417
2024-03-28,lee_mykland,27436
2024-03-28,lee_mykland,27437
2024-03-28,lee_mykland,27443
2024-03-28,lee_mykland,27454
2024-03-28,lee_mykland,27602
2024-03-28,lee_mykland,27603
2024-03-28,lee_mykland,27697
2024-03-28,lee_mykland,27883
2024-03-28,lee_mykland,27897
2024-03-28,lee_mykland,27961
2024-03-28,lee_mykland,27973
2024-03-28,lee_mykland,27974
2024-03-28,lee_mykland,27979
2024-03-28,lee_mykland,27980
2024-03-28,lee_mykland,27996
2024-03-28,lee_mykland,28001
2024-03-28,lee_mykland,28003
2024-03-28,lee_mykland,28011
2024-03-28,lee_mykland,28012
2024-03-28,lee_mykland,28017
2024-03-28,lee_mykland,28022
2024-03-28,lee_mykland,28030
2024-03-28,lee_mykland,28180
2024-03-28,lee_mykland,28229
2024-03-28,lee_mykland,28230
2024-03-28,lee_mykland,28264
2024-03-28,lee_mykland,28359
2024-03-28,lee_mykland,28677
2024-03-28,lee_mykland,28745
2024-03-28,lee_mykland,28762
2024-03-28,lee_mykland,28764
2024-03-28,lee_mykland,28765
2024-03-28,lee_mykland,28766
2024-03-28,lee_mykland,28807
2024-03-28,lee_mykland,28820
2024-03-28,lee_mykland,29000
2024-03-28,lee_mykland,29002
2024-03-28,lee_mykland,29004
2024-03-28,lee_mykland,29006
2024-03-28,lee_mykland,29007
2024-03-28,lee_mykland,29056
2024-03-28,lee_mykland,29064
2024-03-28,lee_mykland,29099
2024-03-28,lee_mykland,29106
2024-03-28,lee_mykland,29366
2024-03-28,lee_mykland,29388
2024-03-28,lee_mykland,29409
2024-03-28,lee_mykland,29444
2024-03-28,lee_mykland,29521
2024-03-28,lee_mykland,29523
2024-03-28,lee_mykland,29533
2024-03-28,lee_mykland,30104
2024-03-28,lee_mykland,30112
2024-03-28,lee_mykland,30437
2024-03-28,lee_mykland,30609
2024-03-28,lee_mykland,30874
2024-03-28,lee_mykland,30991
2024-03-28,lee_mykland,31030
2024-03-28,lee_mykland,31085
2024-03-28,lee_mykland,31149
2024-03-28,lee_mykland,31150
2024-03-28,lee_mykland,31345
2024-03-28,lee_mykland,31408
2024-03-28,lee_mykland,31418
2024-03-28,lee_mykland,31475
2024-03-28,lee_mykland,31504
2024-03-28,lee_mykland,31563
2024-03-28,lee_mykland,31577
2024-03-28,lee_mykland,31581
2024-03-28,lee_mykland,31583
2024-03-28,lee_mykland,32250
2024-03-28,lee_mykland,32633
2024-03-28,lee_mykland,32645
2024-03-28,lee_mykland,32881
2024-03-28,lee_mykland,32899
2024-03-28,lee_mykland,33096
2024-03-28,lee_mykland,33372
2024-03-28,lee_mykland,33585
2024-03-28,lee_mykland,33647
2024-03-28,lee_mykland,33855
2024-03-28,lee_mykland,34123
2024-03-28,lee_mykland,34244
2024-03-28,lee_mykland,34345
2024-03-28,lee_mykland,34346
2024-03-28,lee_mykland,34362
2024-03-28,lee_mykland,34368
2024-03-28,lee_mykland,34537
2024-03-28,lee_mykland,34641
2024-03-28,lee_mykland,34690
2024-03-28,lee_mykland,34757
2024-03-28,lee_mykland,34838
2024-03-28,lee_mykland,35062
2024-03-28,lee_mykland,35064
2024-03-28,lee_mykland,35069
2024-03-28,lee_mykland,35074
2024-03-28,lee_mykland,35080
2024-03-28,lee_mykland,35091
2024-03-28,lee_mykland,35116
2024-03-28,lee_mykland,35118
2024-03-28,lee_mykland,35160
2024-03-28,lee_mykland,35188
2024-03-28,lee_mykland,35570
2024-03-28,lee_mykland,35603
2024-03-28,lee_mykland,35612
2024-03-28,lee_mykland,35617
2024-03-28,lee_mykland,35627
2024-03-28,lee_mykland,35698
2024-03-28,lee_mykland,35792
2024-03-28,lee_mykland,35796
2024-03-28,lee_mykland,35800
2024-03-28,lee_mykland,35842
2024-03-28,lee_mykland,35843
2024-03-28,lee_mykland,35854
2024-03-28,lee_mykland,35868
2024-03-28,lee_mykland,35880
2024-03-28,lee_mykland,36150
2024-03-28,lee_mykland,36374
2024-03-28,lee_mykland,36391
2024-03-28,lee_mykland,36472
2024-03-28,lee_mykland,36485
2024-03-28,lee_mykland,36539
2024-03-28,lee_mykland,36662
2024-03-28,lee_mykland,36664
2024-03-28,lee_mykland,36789
2024-03-28,lee_mykland,36797
2024-03-28,lee_mykland,36835
2024-03-28,lee_mykland,36890
2024-03-28,lee_mykland,36909
2024-03-28,lee_mykland,36948
2024-03-28,lee_mykland,36962
2024-03-28,lee_mykland,36978
2024-03-28,lee_mykland,36980
2024-03-28,lee_mykland,37024
2024-03-28,lee_mykland,37038
2024-03-28,lee_mykland,37457
2024-03-28,lee_mykland,37597
2024-03-28,lee_mykland,37704
2024-03-28,lee_mykland,37759
2024-03-28,lee_mykland,37808
2024-03-28,lee_mykland,37977
2024-03-28,lee_mykland,37992
2024-03-28,lee_mykland,37995
2024-03-28,lee_mykland,37998
2024-03-28,lee_mykland,38022
2024-03-28,lee_mykland,38102
2024-03-28,lee_mykland,38175
2024-03-28,lee_mykland,38213
2024-03-28,lee_mykland,38234
2024-03-28,lee_mykland,38342
2024-03-28,lee_mykland,38411
2024-03-28,lee_mykland,38428
2024-03-28,lee_mykland,38446
2024-03-28,lee_mykland,38505
2024-03-28,lee_mykland,38525
2024-03-28,lee_mykland,38580
2024-03-28,lee_mykland,38586
2024-03-28,lee_mykland,38589
2024-03-28,lee_mykland,38647
2024-03-28,lee_mykland,38663
2024-03-28,lee_mykland,38727
2024-03-28,lee_mykland,38781
2024-03-28,lee_mykland,38850
2024-03-28,lee_mykland,38920
2024-03-28,lee_mykland,38921
2024-03-28,lee_mykland,39322
2024-03-28,lee_mykland,39355
2024-03-28,lee_mykland,39429
2024-03-28,lee_mykland,39463
2024-03-28,lee_mykland,39469
2024-03-28,lee_mykland,39476
2024-03-28,lee_mykland,39482
2024-03-28,lee_mykland,39496
2024-03-28,lee_mykland,39571
2024-03-28,lee_mykland,39600
2024-03-28,lee_mykland,39705
2024-03-28,lee_mykland,40011
2024-03-28,lee_mykland,40273
2024-03-28,lee_mykland,40386
2024-03-28,lee_mykland,40504
2024-03-28,lee_mykland,40886
2024-03-28,lee_mykland,41490
2024-03-28,lee_mykland,41518
2024-03-28,lee_mykland,41541
2024-03-28,lee_mykland,41809
2024-03-28,lee_mykland,41982
2024-03-28,lee_mykland,42010
2024-03-28,lee_mykland,42017
2024-03-28,lee_mykland,42018
2024-03-28,lee_mykland,42096
2024-03-28,lee_mykland,42395
2024-03-28,lee_mykland,42514
2024-03-28,lee_mykland,42661
2024-03-28,lee_mykland,42731
2024-03-28,lee_mykland,42919
2024-03-28,lee_mykland,42972
2024-03-28,lee_mykland,42987
2024-03-28,lee_mykland,43002
2024-03-28,lee_mykland,43203
2024-03-28,lee_mykland,43209
2024-03-28,lee_mykland,43213
2024-03-28,lee_mykland,43357
2024-03-28,lee_mykland,43405
2024-03-28,lee_mykland,43666
2024-03-28,lee_mykland,43679
2024-03-28,lee_mykland,44104
2024-03-28,lee_mykland,44174
2024-03-28,lee_mykland,44281
2024-03-28,lee_mykland,45042
2024-03-28,lee_mykland,45044
2024-03-28,lee_mykland,45769
2024-03-28,lee_mykland,45812
2024-03-28,lee_mykland,46022
2024-03-28,lee_mykland,46202
2024-03-28,lee_mykland,46688
2024-03-28,lee_mykland,47027
2024-03-28,lee_mykland,47370
2024-03-28,lee_mykland,47428
2024-03-28,lee_mykland,47571
2024-03-28,lee_mykland,47767
2024-03-28,lee_mykland,48103
2024-03-28,lee_mykland,48214
2024-03-28,lee_mykland,48448
2024-03-28,lee_mykland,49023
2024-03-28,lee_mykland,49459
2024-03-28,lee_mykland,50287
2024-03-28,lee_mykland,51033
2024-03-28,lee_mykland,51960
2024-03-28,lee_mykland,52003
2024-03-28,lee_mykland,52332
2024-03-28,lee_mykland,52338
2024-03-28,lee_mykland,52369
2024-03-28,lee_mykland,55459
2024-03-28,lee_mykland,55515
2024-03-28,lee_mykland,55643
2024-03-28,lee_mykland,55672
2024-03-28,lee_mykland,55810
2024-03-28,lee_mykland,55811
2024-03-28,lee_mykland,56662
2024-03-28,lee_mykland,57102
2024-03-28,lee_mykland,57124
2024-03-28,lee_mykland,57219
2024-03-28,lee_mykland,57233
2024-03-28,lee_mykland,57484
2024-03-28,lee_mykland,57521
2024-03-28,lee_mykland,57558
2024-03-28,lee_mykland,57605
2024-03-28,lee_mykland,57708
2024-03-28,lee_mykland,57709
2024-03-28,lee_mykland,58031
2024-03-28,lee_mykland,58041
2024-03-28,lee_mykland,58337
2024-03-28,lee_mykland,58744
2024-03-28,lee_mykland,58797
2024-03-28,lee_mykland,59594
2024-03-28,lee_mykland,59826
2024-03-28,lee_mykland,59932
2024-03-28,lee_mykland,59945
2024-03-28,lee_mykland,59953
2024-03-28,lee_mykland,60029
2024-03-28,lee_mykland,60036
2024-03-28,lee_mykland,60216
2024-03-28,lee_mykland,60323
2024-03-28,lee_mykland,60394
2024-03-28,lee_mykland,60493
2024-03-28,lee_mykland,60801
2024-03-28,lee_mykland,60931
2024-03-28,lee_mykland,60932
2024-03-28,lee_mykland,60933
2024-03-28,lee_mykland,60944
2024-03-28,lee_mykland,60960
2024-03-28,lee_mykland,61680
2024-03-28,lee_mykland,61864
2024-03-28,lee_mykland,61909
2024-03-28,lee_mykland,62225
2024-03-28,lee_mykland,62410
2024-03-28,lee_mykland,62424
2024-03-28,lee_mykland,62507
2024-03-28,lee_mykland,62535
2024-03-28,lee_mykland,62543
2024-03-28,lee_mykland,62599
2024-03-28,lee_mykland,62676
2024-03-28,lee_mykland,62971
2024-03-28,lee_mykland,63049
2024-03-28,lee_mykland,63069
2024-03-28,lee_mykland,63109
2024-03-28,lee_mykland,63143
2024-03-28,lee_mykland,63151
2024-03-28,lee_mykland,63258
2024-03-28,lee_mykland,63555
2024-03-28,lee_mykland,63612
2024-03-28,lee_mykland,63637
2024-03-28,lee_mykland,63670
2024-03-28,lee_mykland,63746
2024-03-28,lee_mykland,63935
2024-03-28,lee_mykland,63947
2024-03-28,lee_mykland,63971
2024-03-28,lee_mykland,63984
2024-03-28,lee_mykland,64000
2024-03-28,lee_mykland,64090
2024-03-28,lee_mykland,64306
2024-03-28,lee_mykland,64324
2024-03-28,lee_mykland,64373
2024-03-28,lee_mykland,64441
2024-03-28,lee_mykland,64512
2024-03-28,lee_mykland,64542
2024-03-28,lee_mykland,64567
2024-03-28,lee_mykland,64734
2024-03-28,lee_mykland,64790
2024-03-28,lee_mykland,64841
2024-03-28,lee_mykland,64867
2024-03-28,lee_mykland,64882
2024-03-28,lee_mykland,64883
2024-03-28,lee_mykland,64904
2024-03-28,lee_mykland,64935
2024-03-28,lee_mykland,64970
2024-03-28,lee_mykland,65065
2024-03-28,lee_mykland,65114
2024-03-28,lee_mykland,65129
2024-03-28,lee_mykland,65165
2024-03-28,lee_mykland,65175
2024-03-28,lee_mykland,65194
2024-03-28,lee_mykland,65288
2024-03-28,lee_mykland,65319
2024-03-28,lee_mykland,65362
2024-03-28,lee_mykland,65617
2024-03-28,lee_mykland,65645
2024-03-28,lee_mykland,65647
2024-03-28,lee_mykland,65680
2024-03-28,lee_mykland,65695
2024-03-28,lee_mykland,65700
2024-03-28,lee_mykland,65704
2024-03-28,lee_mykland,65745
2024-03-28,lee_mykland,65746
2024-03-28,lee_mykland,65975
2024-03-28,lee_mykland,65992
2024-03-28,lee_mykland,66026
2024-03-28,lee_mykland,66330
2024-03-28,lee_mykland,66431
2024-03-28,lee_mykland,66436
2024-03-28,lee_mykland,66442
2024-03-28,lee_mykland,66448
2024-03-28,lee_mykland,66486
2024-03-28,lee_mykland,66499
2024-03-28,lee_mykland,66543
2024-03-28,lee_mykland,66603
2024-03-28,lee_mykland,66623
2024-03-28,lee_mykland,66626
2024-03-28,lee_mykland,66654
2024-03-28,lee_mykland,66658
2024-03-28,lee_mykland,66659
2024-03-28,lee_mykland,66668
2024-03-28,lee_mykland,66746
2024-03-28,lee_mykland,66930
2024-03-28,lee_mykland,66960
2024-03-28,lee_mykland,66978
2024-03-28,lee_mykland,66979
2024-03-28,lee_mykland,66991
2024-03-28,lee_mykland,67038
2024-03-28,lee_mykland,67071
2024-03-28,lee_mykland,67221
2024-03-28,lee_mykland,67285
2024-03-28,lee_mykland,67387
2024-03-28,lee_mykland,67413
2024-03-28,lee_mykland,67440
2024-03-28,lee_mykland,67446
2024-03-28,lee_mykland,67456
2024-03-28,lee_mykland,67465
2024-03-28,lee_mykland,67466
2024-03-28,lee_mykland,67476
2024-03-28,lee_mykland,67504
2024-03-28,lee_mykland,67557
2024-03-28,lee_mykland,67564
2024-03-28,lee_mykland,67579
2024-03-28,lee_mykland,67581
2024-03-28,lee_mykland,67599
2024-03-28,lee_mykland,67601
2024-03-28,lee_mykland,67938
2024-03-28,lee_mykland,68012
2024-03-28,lee_mykland,68220
2024-03-28,lee_mykland,68270
2024-03-28,lee_mykland,68294
2024-03-28,lee_mykland,68374
2024-03-28,lee_mykland,68403
2024-03-28,lee_mykland,68408
2024-03-28,lee_mykland,68427
2024-03-28,lee_mykland,68553
2024-03-28,lee_mykland,68674
2024-03-28,lee_mykland,68920
2024-03-28,lee_mykland,68968
2024-03-28,lee_mykland,68981
2024-03-28,lee_mykland,68983
2024-03-28,lee_mykland,69028
2024-03-28,lee_mykland,69063
2024-03-28,lee_mykland,69091
2024-03-28,lee_mykland,69123
2024-03-28,lee_mykland,69150
2024-03-28,lee_mykland,69216
2024-03-28,lee_mykland,69238
2024-03-28,lee_mykland,69511
2024-03-28,lee_mykland,69516
2024-03-28,lee_mykland,69533
2024-03-28,lee_mykland,69548
2024-03-28,lee_mykland,69562
2024-03-28,lee_mykland,69608
2024-03-28,lee_mykland,69613
2024-03-28,lee_mykland,69672
2024-03-28,lee_mykland,69673
2024-03-28,lee_mykland,69689
2024-03-28,lee_mykland,69712
2024-03-28,lee_mykland,69775
2024-03-28,lee_mykland,69793
2024-03-28,lee_mykland,69848
2024-03-28,lee_mykland,69869
2024-03-28,lee_mykland,69995
2024-03-28,lee_mykland,70044
2024-03-28,lee_mykland,70089
2024-03-28,lee_mykland,70098
2024-03-28,lee_mykland,70116
2024-03-28,lee_mykland,70260
2024-03-28,lee_mykland,70299
2024-03-28,lee_mykland,70461
2024-03-28,lee_mykland,70467
2024-03-28,lee_mykland,70473
2024-03-28,lee_mykland,70475
2024-03-28,lee_mykland,70484
2024-03-28,lee_mykland,70526
2024-03-28,lee_mykland,70541
2024-03-28,lee_mykland,70566
2024-03-28,lee_mykland,70713
2024-03-28,lee_mykland,70740
2024-03-28,lee_mykland,70820
2024-03-28,lee_mykland,70853
2024-03-28,lee_mykland,70912
2024-03-28,lee_mykland,70930
2024-03-28,lee_mykland,71000
2024-03-28,lee_mykland,71031
2024-03-28,lee_mykland,71032
2024-03-28,lee_mykland,71045
2024-03-28,lee_mykland,71048
2024-03-28,lee_mykland,71093
2024-03-28,lee_mykland,71095
2024-03-28,lee_mykland,71112
2024-03-28,lee_mykland,71113
2024-03-28,lee_mykland,71130
2024-03-28,lee_mykland,71147
2024-03-28,lee_mykland,71151
2024-03-28,lee_mykland,71158
2024-03-28,lee_mykland,71173
2024-03-28,lee_mykland,71394
2024-03-28,lee_mykland,71416
2024-03-28,lee_mykland,71450
2024-03-28,lee_mykland,71482
2024-03-28,lee_mykland,71495
2024-03-28,lee_mykland,71520
2024-03-28,lee_mykland,71532
2024-03-28,lee_mykland,71580
2024-03-28,lee_mykland,71581
2024-03-28,lee_mykland,71596
2024-03-28,lee_mykland,71668
2024-03-28,lee_mykland,71768
2024-03-28,lee_mykland,71851
2024-03-28,lee_mykland,71877
2024-03-28,lee_mykland,71890
2024-03-28,lee_mykland,71896
2024-03-28,lee_mykland,71926
2024-03-28,lee_mykland,71930
2024-03-28,lee_mykland,71957
2024-03-28,lee_mykland,71977
2024-03-28,lee_mykland,71998
2024-03-28,lee_mykland,72001
2024-03-28,lee_mykland,72011
2024-03-28,lee_mykland,72012
2024-03-28,lee_mykland,72299
2024-03-28,lee_mykland,72311
2024-03-28,lee_mykland,72318
2024-03-28,lee_mykland,72585
2024-03-28,lee_mykland,72602
2024-03-28,lee_mykland,72605
2024-03-28,lee_mykland,72643
2024-03-28,lee_mykland,72678
2024-03-28,lee_mykland,72703
2024-03-28,lee_mykland,72748
2024-03-28,lee_mykland,72749
2024-03-28,lee_mykland,72917
2024-03-28,lee_mykland,72941
2024-03-28,lee_mykland,72948
2024-03-28,lee_mykland,72981
2024-03-28,lee_mykland,73024
2024-03-28,lee_mykland,73065
2024-03-28,lee_mykland,73150
2024-03-28,lee_mykland,73157
2024-03-28,lee_mykland,73181
2024-03-28,lee_mykland,73222
2024-03-28,lee_mykland,73232
2024-03-28,lee_mykland,73234
2024-03-28,lee_mykland,73238
2024-03-28,lee_mykland,73251
2024-03-28,lee_mykland,73263
2024-03-28,lee_mykland,73297
2024-03-28,lee_mykland,73323
2024-03-28,lee_mykland,73392
2024-03-28,lee_mykland,73417
2024-03-28,lee_mykland,73438
2024-03-28,lee_mykland,73461
2024-03-28,lee_mykland,73491
2024-03-28,lee_mykland,73500
2024-03-28,lee_mykland,73543
2024-03-28,lee_mykland,73676
2024-03-28,lee_mykland,73711
2024-03-28,lee_mykland,73742
2024-03-28,lee_mykland,73771
2024-03-28,lee_mykland,73776
2024-03-28,lee_mykland,73785
2024-03-28,lee_mykland,73788
2024-03-28,lee_mykland,73789
2024-03-28,lee_mykland,73790
2024-03-28,lee_mykland,73791
2024-03-28,lee_mykland,73794
2024-03-28,lee_mykland,73804
2024-03-28,lee_mykland,73831
2024-03-28,lee_mykland,73838
2024-03-28,lee_mykland,73934
2024-03-28,lee_mykland,74058
2024-03-28,lee_mykland,74065
2024-03-28,lee_mykland,74068
2024-03-28,lee_mykland,74074
2024-03-28,lee_mykland,74075
2024-03-28,lee_mykland,74077
2024-03-28,lee_mykland,74082
2024-03-28,lee_mykland,74084
2024-03-28,lee_mykland,74086
2024-03-28,lee_mykland,74103
2024-03-28,lee_mykland,74104
2024-03-28,lee_mykland,74124
2024-03-28,lee_mykland,74133
2024-03-28,lee_mykland,74229
2024-03-28,lee_mykland,74233
2024-03-28,lee_mykland,74246
2024-03-28,lee_mykland,74284
2024-03-28,lee_mykland,74332
2024-03-28,lee_mykland,74358
2024-03-28,lee_mykland,74384
2024-03-28,lee_mykland,74443
2024-03-28,lee_mykland,74505
2024-03-28,lee_mykland,74507
2024-03-28,lee_mykland,74519
2024-03-28,lee_mykland,74540
2024-03-28,lee_mykland,74547
2024-03-28,lee_mykland,74553
2024-03-28,lee_mykland,74556
2024-03-28,lee_mykland,74561
2024-03-28,lee_mykland,74580
2024-03-28,lee_mykland,74583
2024-03-28,lee_mykland,74588
2024-03-28,lee_mykland,74669
2024-03-28,lee_mykland,74671
2024-03-28,lee_mykland,74704
2024-03-28,lee_mykland,74705
2024-03-28,lee_mykland,74711
2024-03-28,lee_mykland,74713
2024-03-28,lee_mykland,74714
2024-03-28,lee_mykland,74715
2024-03-28,lee_mykland,74717
2024-03-28,lee_mykland,74727
2024-03-28,lee_mykland,74736
2024-03-28,lee_mykland,74764
2024-03-28,lee_mykland,74799
2024-03-28,lee_mykland,74806
2024-03-28,lee_mykland,74868
2024-03-28,lee_mykland,74940
2024-03-28,lee_mykland,74941
2024-03-28,lee_mykland,75061
2024-03-28,lee_mykland,75069
2024-03-28,lee_mykland,75076
2024-03-28,lee_mykland,75078
2024-03-28,lee_mykland,75097
2024-03-28,lee_mykland,75113
2024-03-28,lee_mykland,75229
2024-03-28,lee_mykland,75291
2024-03-28,lee_mykland,75315
2024-03-28,lee_mykland,75355
2024-03-28,lee_mykland,75359
2024-03-28,lee_mykland,75372
2024-03-28,lee_mykland,75395
2024-03-28,lee_mykland,75558
2024-03-28,lee_mykland,75580
2024-03-28,lee_mykland,75591
2024-03-28,lee_mykland,75604
2024-03-28,lee_mykland,75615
2024-03-28,lee_mykland,75616
2024-03-28,lee_mykland,75617
2024-03-28,lee_mykland,75637
2024-03-28,lee_mykland,75680
2024-03-28,lee_mykland,75707
2024-03-28,lee_mykland,75756
2024-03-28,lee_mykland,75787
2024-03-28,lee_mykland,75788
2024-03-28,lee_mykland,75790
2024-03-28,lee_mykland,75798
2024-03-28,lee_mykland,75979
2024-03-28,lee_mykland,76001
2024-03-28,lee_mykland,76079
2024-03-28,lee_mykland,76113
2024-03-28,lee_mykland,76115
2024-03-28,lee_mykland,76170
2024-03-28,lee_mykland,76177
2024-03-28,lee_mykland,76182
2024-03-28,lee_mykland,76202
2024-03-28,lee_mykland,76203
2024-03-28,lee_mykland,76329
2024-03-28,lee_mykland,76401
2024-03-28,lee_mykland,76474
2024-03-28,lee_mykland,76490
2024-03-28,lee_mykland,76495
2024-03-28,lee_mykland,76506
2024-03-28,lee_mykland,76521
2024-03-28,lee_mykland,76528
2024-03-28,lee_mykland,76531
2024-03-28,lee_mykland,76535
2024-03-28,lee_mykland,76587
2024-03-28,lee_mykland,76594
2024-03-28,lee_mykland,76600
2024-03-28,lee_mykland,76621
2024-03-28,lee_mykland,76635
2024-03-28,lee_mykland,76663
2024-03-28,lee_mykland,76679
2024-03-28,lee_mykland,76683
2024-03-28,lee_mykland,76739
2024-03-28,lee_mykland,76740
2024-03-28,lee_mykland,76754
2024-03-28,lee_mykland,76765
2024-03-28,lee_mykland,76774
2024-03-28,lee_mykland,76794
2024-03-28,lee_mykland,77053
2024-03-28,lee_mykland,77071
2024-03-28,lee_mykland,77089
2024-03-28,lee_mykland,77109
2024-03-28,lee_mykland,77111
2024-03-28,lee_mykland,77159
2024-03-28,lee_mykland,77212
2024-03-28,lee_mykland,77225
2024-03-28,lee_mykland,77232
2024-03-28,lee_mykland,77240
2024-03-28,lee_mykland,77241
2024-03-28,lee_mykland,77255
2024-03-28,lee_mykland,77261
2024-03-28,lee_mykland,77279
2024-03-28,lee_mykland,77309
2024-03-28,lee_mykland,77323
2024-03-28,lee_mykland,77327
2024-03-28,lee_mykland,77329
2024-03-28,lee_mykland,77358
2024-03-28,lee_mykland,77367
2024-03-28,lee_mykland,77373
2024-03-28,lee_mykland,77378
2024-03-28,lee_mykland,77384
2024-03-28,lee_mykland,77396
2024-03-28,lee_mykland,77398
2024-03-28,lee_mykland,77399
2024-03-28,lee_mykland,77404
2024-03-28,lee_mykland,77405
2024-03-28,lee_mykland,77457
2024-03-28,lee_mykland,77543
2024-03-28,lee_mykland,77656
2024-03-28,lee_mykland,77707
2024-03-28,lee_mykland,77719
2024-03-28,lee_mykland,77728
2024-03-28,lee_mykland,77731
2024-03-28,lee_mykland,77747
2024-03-28,lee_mykland,77820
2024-03-28,lee_mykland,77822
2024-03-28,lee_mykland,77830
2024-03-28,lee_mykland,77907
2024-03-28,lee_mykland,77908
2024-03-28,lee_mykland,77996
2024-03-28,lee_mykland,78072
2024-03-28,lee_mykland,78097
2024-03-28,lee_mykland,78130
2024-03-28,lee_mykland,78161
2024-03-28,lee_mykland,78182
2024-03-28,lee_mykland,78198
2024-03-28,lee_mykland,78225
2024-03-28,lee_mykland,78255
2024-03-28,lee_mykland,78304
2024-03-28,lee_mykland,78305
2024-03-28,lee_mykland,78323
2024-03-28,lee_mykland,78327
2024-03-28,lee_mykland,78331
2024-03-28,lee_mykland,78338
2024-03-28,lee_mykland,78380
2024-03-28,lee_mykland,78382
2024-03-28,lee_mykland,78384
2024-03-28,lee_mykland,78385
2024-03-28,lee_mykland,78393
2024-03-28,lee_mykland,78629
2024-03-28,lee_mykland,78630
2024-03-28,lee_mykland,78655
2024-03-28,lee_mykland,78658
2024-03-28,lee_mykland,78685
2024-03-28,lee_mykland,78730
2024-03-28,lee_mykland,78748
2024-03-28,lee_mykland,78754
2024-03-28,lee_mykland,78759
2024-03-28,lee_mykland,78763
2024-03-28,lee_mykland,78786
2024-03-28,lee_mykland,78810
2024-03-28,lee_mykland,78820
2024-03-28,lee_mykland,78847
2024-03-28,lee_mykland,78848
2024-03-28,lee_mykland,78917
2024-03-28,lee_mykland,78922
2024-03-28,lee_mykland,79020
2024-03-28,lee_mykland,79024
2024-03-28,lee_mykland,79038
2024-03-28,lee_mykland,79086
2024-03-28,lee_mykland,79107
2024-03-28,lee_mykland,79113
2024-03-28,lee_mykland,79182
2024-03-28,lee_mykland,79183
2024-03-28,lee_mykland,79220
2024-03-28,lee_mykland,79221
2024-03-28,lee_mykland,79261
2024-03-28,lee_mykland,79320
2024-03-28,lee_mykland,79359
2024-03-28,lee_mykland,79399
2024-03-28,lee_mykland,79404
2024-03-28,lee_mykland,79405
2024-03-28,lee_mykland,79519
2024-03-28,lee_mykland,79554
2024-03-28,lee_mykland,79613
2024-03-28,lee_mykland,79626
2024-03-28,lee_mykland,79632
2024-03-28,lee_mykland,79660
2024-03-28,lee_mykland,79957
2024-03-28,lee_mykland,79982
2024-03-28,lee_mykland,80301
2024-03-28,lee_mykland,80448
2024-03-28,lee_mykland,80454
2024-03-28,lee_mykland,80462
2024-03-28,lee_mykland,80554
2024-03-28,lee_mykland,80723
2024-03-28,lee_mykland,80735
2024-03-28,lee_mykland,80818
2024-03-28,lee_mykland,80824
2024-03-28,lee_mykland,80832
2024-03-28,lee_mykland,80841
2024-03-28,lee_mykland,80853
2024-03-28,lee_mykland,80870
